10560
10392
10476
10644
10056
9804
9888
8628
10140
10812
10308
8460
8544
8712
3252
9216
9132
8964
9384
9300
9636
9468
9048
8880
3336
9720
9552
8796
3420
7452
7284
7368
7032
5184
7116
4680
4512
5100
3588
5436
5352
5268
3504
5016
4428
3840
4596
4344
4260
7620
4932
4848
4764
10224
10728
7536
7872
7704
7200
7788
6948
6276
6360
6192
5940
9972
11820
6024
5856
8040
6864
6780
15264
12744
14424
13584
15096
12408
12324
15348
14088
13248
13164
12072
15012
12912
12828
12660
15180
14592
14508
14340
13752
13668
13500
14928
14844
12576
12156
12240
14760
14676
14256
13836
13416
12996
14004
13920
13080
13332
12492
14172
5772
5604
5520
11988
11904
11568
11484
11400
6444
11316
11064
10980
10896
6528
11736
11232
11148
5688
11652
6696
4092
4008
3924
3672
3756
6108
4176
8208
7956
6612
8376
8124
8292
3168
