16,1,0
0,9,0
9,10,5
2,11,0
35,15,9
12,19,15
21,21,18
6,23,0
47,31,26
31,0,2
14,0,6
5,12,0
8,0,7
4,14,0
9,0,8
4,16,0
9,0,13
5,18,0
8,0,14
11,0,16
15,0,17
10,0,20
14,0,21
1,25,0
5,29,0
8,27,22
4,28,0
9,0,23
13,0,24
0,30,0
13,0,25
0,33,0
4,37,0
9,35,31
5,36,0
12,0,32
12,0,33
9,0,34
